2023,31260340040004,cp_bem_007,47
2023,31260110040901,cp_bem_014,N/A
2023,31260571040306,cp_bem_007,N/A
2023,31260520041201,cp_bem_014,N/A
2023,31260110040503,cp_bem_006,8
2023,31260510050002,cp_bem_012,10
2023,31260540010901,cp_bem_007,N/A
2023,31260110040018,cp_bem_016,N/A
2023,31260110020001,cp_bem_008,7
2023,31260561030501,cp_bem_017,14
2023,31260110040004,cp_bem_008,14
2023,31260571040401,cp_bem_003,N/A
2023,31260510060102,cp_bem_003,N/A
2023,31260540010001,cp_bem_019,19
2023,31260520041402,cp_bem_003,N/A
2023,31260520040001,cp_bem_014,47
2023,31260540010017,cp_bem_019,9
2023,31260540011802,cp_bem_014,N/A
2023,31260571040303,cp_bem_009,N/A
2023,31260520040101,cp_bem_008,N/A
2023,31260571020406,cp_bem_010,N/A
2023,31260571020301,cp_bem_012,13
2023,31260571020405,cp_bem_009,N/A
2023,31260571040404,cp_bem_017,8
2023,31260550010706,cp_bem_013,N/A
2023,31260520010701,cp_bem_012,N/A
2023,31260110041401,cp_bem_019,N/A
2023,31260320060003,cp_bem_003,771
2023,31260330060002,cp_bem_007,99
2023,31260110040901,cp_bem_007,9
2023,31260520040503,cp_bem_007,17
2023,31260520040001,cp_bem_003,92
2023,31260520041102,cp_bem_006,N/A
2023,31260520020001,cp_bem_019,27
2023,31260571020406,cp_bem_008,N/A
2023,31260571030202,cp_bem_016,N/A
2023,31260510010001,cp_bem_012,11
2023,31260310010002,cp_bem_007,37
2023,31260330060002,cp_bem_003,241
2023,31260540010009,cp_bem_009,46
2023,31260520010701,cp_bem_019,N/A
2023,31260320050006,cp_bem_011,18
2023,31260330060004,cp_bem_019,15
2023,31260110040703,cp_bem_003,N/A
2023,31260110040013,cp_bem_017,47
2023,31260340040008,cp_bem_008,N/A
2023,31260540010002,cp_bem_017,173
2023,31260110040010,cp_bem_008,N/A
2023,31260520040102,cp_bem_019,N/A
2023,31260550010705,cp_bem_013,N/A
2023,31260571040705,cp_bem_006,N/A
2023,31260571040412,cp_bem_007,9
2023,31260520040003,cp_bem_013,N/A
