2024,31260571040411,to_in_001,409
2024,31260540010003,to_in_001,395
2024,31260561030802,to_in_001,561
2024,31260571010303,to_in_001,575
2024,31260571040603,to_in_001,396
2024,31260520040606,to_in_001,489
2024,31260550010205,to_in_001,540
2024,31260571010401,to_in_001,601
2024,31260561030102,to_in_001,452
2024,31260561020401,to_in_001,445
2024,31260110040703,to_in_001,527
2024,31260571020407,to_in_001,565
2024,31260540011903,to_in_001,398
2024,31260540011904,to_in_001,543
2024,31260540011002,to_in_001,368
2024,31260571020301,to_in_001,562
2024,31260520040707,to_in_001,583
2024,31260340020002,to_in_001,466
2024,31260540020207,to_in_001,392
2024,31260320050007,to_in_001,410
2024,31260540010802,to_in_001,549
2024,31260110040016,to_in_001,473
2024,31260540010204,to_in_001,402
2024,31260561030001,to_in_001,711
2024,31260330010001,to_in_001,601
2024,31260110040011,to_in_001,376
2024,31260520040708,to_in_001,573
2024,31260540020101,to_in_001,533
2024,31260540020301,to_in_001,622
2024,31260520010201,to_in_001,598
2024,31260561030501,to_in_001,400
2024,31260520040103,to_in_001,555
2024,31260571040706,to_in_001,759
2024,31260550010301,to_in_001,613
2024,31260110041501,to_in_001,434
2024,31260320050003,to_in_001,466
2024,31260561030403,to_in_001,584
2024,31260571040406,to_in_001,513
2024,31260110040102,to_in_001,315
2024,31260550010603,to_in_001,570
2024,31260540020203,to_in_001,380
2024,31260571020103,to_in_001,533
2024,31260520040721,to_in_001,472
2024,31260520040722,to_in_001,394
2024,31260571030201,to_in_001,588
2024,31260520040713,to_in_001,525
2024,31260520010301,to_in_001,406
2024,31260561030101,to_in_001,560
2024,31260510030001,to_in_001,399
2024,31260540010103,to_in_001,347
2024,31260561030308,to_in_001,433
2024,31260571010003,to_in_001,836
2024,31260530030002,to_in_001,452
2024,31260330060002,to_in_001,562
2024,31260561030606,to_in_001,344
2024,31260550010901,to_in_001,524
2024,31260520010302,to_in_001,461
2024,31260520040603,to_in_001,564
2024,31260561010102,to_in_001,679
2024,31260110041103,to_in_001,440
2024,31260571010508,to_in_001,502
2024,31260550010703,to_in_001,501
2024,31260571020303,to_in_001,579
2024,31260520040605,to_in_001,480
2024,31260540020401,to_in_001,521
2024,31260561030610,to_in_001,363
2024,31260571010202,to_in_001,391
2024,31260520040504,to_in_001,479
2024,31260540020102,to_in_001,581
2024,31260340020004,to_in_001,396
2024,31260571010304,to_in_001,493
2024,31260571020001,to_in_001,0
2024,31260340040006,to_in_001,464
2024,31260540012202,to_in_001,573
2024,31260110041302,to_in_001,592
2024,31260520041403,to_in_001,444
2024,31260310030002,to_in_001,613
2024,31260561030402,to_in_001,506
2024,31260330030002,to_in_001,407
2024,31260571040402,to_in_001,508
2024,31260550010805,to_in_001,601
2024,31260110040006,to_in_001,636
2024,31260310010002,to_in_001,601
2024,31260561030502,to_in_001,374
2024,31260540012305,to_in_001,463
2024,31260330010201,to_in_001,508
2024,31260510030002,to_in_001,354
2024,31260561030306,to_in_001,475
2024,31260561010304,to_in_001,549
2024,31260571030205,to_in_001,661
2024,31260520040005,to_in_001,403
2024,31260540011501,to_in_001,413
2024,31260571020304,to_in_001,529
2024,31260340020003,to_in_001,513
2024,31260550010804,to_in_001,525
2024,31260561040003,to_in_001,369
2024,31260540010202,to_in_001,660
2024,31260561040001,to_in_001,525
2024,31260571040702,to_in_001,511
2024,31260571030104,to_in_001,464
2024,31260550010501,to_in_001,572
2024,31260520040725,to_in_001,498
2024,31260110040003,to_in_001,321
2024,31260571020406,to_in_001,608
2024,31260571010501,to_in_001,425
2024,31260520040709,to_in_001,442
2024,31260520040105,to_in_001,511
2024,31260561030504,to_in_001,639
2024,31260561030201,to_in_001,383
2024,31260520040701,to_in_001,587
2024,31260571040606,to_in_001,368
2024,31260330020001,to_in_001,398
2024,31260520041404,to_in_001,526
2024,31260571020302,to_in_001,446
2024,31260330060102,to_in_001,463
2024,31260520040903,to_in_001,523
2024,31260540010018,to_in_001,377
2024,31260571040601,to_in_001,410
2024,31260571040003,to_in_001,0
2024,31260561010207,to_in_001,320
2024,31260561020301,to_in_001,573
2024,31260520040706,to_in_001,608
2024,31260540020202,to_in_001,440
2024,31260571040401,to_in_001,411
2024,31260571030001,to_in_001,153
2024,31260320040002,to_in_001,399
2024,31260561010203,to_in_001,497
2024,31260571010509,to_in_001,419
2024,31260110040601,to_in_001,592
2024,31260530010101,to_in_001,531
2024,31260540020001,to_in_001,858
2024,31260530030005,to_in_001,548
2024,31260540010902,to_in_001,426
2024,31260571010001,to_in_001,418
2024,31260520040301,to_in_001,577
2024,31260510060001,to_in_001,88
2024,31260561010303,to_in_001,532
2024,31260550011004,to_in_001,440
2024,31260571010105,to_in_001,359
2024,31260110040503,to_in_001,437
2024,31260540010001,to_in_001,511
2024,31260561030304,to_in_001,396
2024,31260520040717,to_in_001,553
2024,31260550020002,to_in_001,437
2024,31260571040805,to_in_001,518
2024,31260540010022,to_in_001,439
2024,31260550010806,to_in_001,477
2024,31260571010101,to_in_001,470
2024,31260110040502,to_in_001,432
2024,31260540012304,to_in_001,537
2024,31260550010004,to_in_001,489
2024,31260540020201,to_in_001,391
2024,31260520040006,to_in_001,399
2024,31260561030503,to_in_001,598
2024,31260110040013,to_in_001,381
2024,31260540011101,to_in_001,384
2024,31260571040002,to_in_001,563
2024,31260550010001,to_in_001,300
2024,31260571010201,to_in_001,550
2024,31260530030501,to_in_001,414
2024,31260110040007,to_in_001,640
2024,31260540010201,to_in_001,393
2024,31260561020102,to_in_001,418
2024,31260530030704,to_in_001,449
2024,31260571040503,to_in_001,370
2024,31260550010206,to_in_001,445
2024,31260571010002,to_in_001,308
2024,31260571010301,to_in_001,571
2024,31260571010506,to_in_001,487
2024,31260540010011,to_in_001,403
2024,31260571020401,to_in_001,563
2024,31260320050004,to_in_001,599
2024,31260520030101,to_in_001,432
2024,31260540010702,to_in_001,570
2024,31260540020205,to_in_001,484
2024,31260340020102,to_in_001,370
2024,31260520040601,to_in_001,602
2024,31260340050001,to_in_001,494
2024,31260571030202,to_in_001,403
2024,31260550010201,to_in_001,427
2024,31260571020102,to_in_001,648
2024,31260571040407,to_in_001,433
2024,31260550010302,to_in_001,513
2024,31260561030302,to_in_001,480
2024,31260571040704,to_in_001,546
2024,31260540020204,to_in_001,559
2024,31260110020001,to_in_001,933
2024,31260540010008,to_in_001,248
2024,31260510050002,to_in_001,403
2024,31260540011301,to_in_001,445
2024,31260520040503,to_in_001,544
2024,31260540011001,to_in_001,567
2024,31260571040803,to_in_001,412
2024,31260310060002,to_in_001,407
2024,31260571040404,to_in_001,490
2024,31260340040601,to_in_001,653
2024,31260110040901,to_in_001,639
2024,31260571020405,to_in_001,583
2024,31260571020402,to_in_001,530
2024,31260540011003,to_in_001,472
2024,31260330060203,to_in_001,407
2024,31260561020404,to_in_001,468
2024,31260330060004,to_in_001,533
2024,31260340020001,to_in_001,408
2024,31260550010803,to_in_001,444
2024,31260550010802,to_in_001,476
2024,31260510040001,to_in_001,311
2024,31260540010016,to_in_001,369
2024,31260550010503,to_in_001,520
2024,31260571040602,to_in_001,450
2024,31260550010207,to_in_001,561
2024,31260561030801,to_in_001,539
2024,31260540012303,to_in_001,492
2024,31260540010006,to_in_001,561
2024,31260540010021,to_in_001,605
2024,31260110040018,to_in_001,419
2024,31260520040711,to_in_001,545
2024,31260571010404,to_in_001,541
2024,31260571030208,to_in_001,598
2024,31260540011201,to_in_001,365
2024,31260561010106,to_in_001,556
2024,31260571040305,to_in_001,393
2024,31260110040101,to_in_001,376
2024,31260340040003,to_in_001,338
2024,31260540010102,to_in_001,568
2024,31260550010701,to_in_001,491
2024,31260540010301,to_in_001,639
2024,31260540011005,to_in_001,341
2024,31260540010302,to_in_001,535
2024,31260520041203,to_in_001,401
2024,31260540012201,to_in_001,667
2024,31260571040403,to_in_001,533
2024,31260110040602,to_in_001,535
2024,31260561020402,to_in_001,468
2024,31260561030103,to_in_001,435
2024,31260340010001,to_in_001,369
2024,31260520040007,to_in_001,596
2024,31260540020103,to_in_001,437
2024,31260510050003,to_in_001,401
2024,31260340040004,to_in_001,806
2024,31260540010203,to_in_001,591
2024,31260540020502,to_in_001,556
2024,31260540011102,to_in_001,375
2024,31260571010303,to_in_007,283
2024,31260571040603,to_in_007,177
2024,31260530030301,to_in_007,231
2024,31260571020201,to_in_007,225
2024,31260571030204,to_in_007,313
2024,31260561010301,to_in_007,281
2024,31260571010401,to_in_007,314
2024,31260110040014,to_in_007,222
2024,31260550010702,to_in_007,247
2024,31260550010002,to_in_007,290
2024,31260561020401,to_in_007,206
2024,31260571020407,to_in_007,281
2024,31260540011903,to_in_007,201
2024,31260540011904,to_in_007,269
2024,31260520040403,to_in_007,242
2024,31260520040707,to_in_007,308
2024,31260571040409,to_in_007,235
2024,31260540020207,to_in_007,182
2024,31260540010802,to_in_007,272
2024,31260561030301,to_in_007,220
2024,31260571030203,to_in_007,185
2024,31260571040304,to_in_007,299
2024,31260340020103,to_in_007,224
2024,31260571040605,to_in_007,251
2024,31260550020001,to_in_007,224
2024,31260561010302,to_in_007,243
2024,31260540020101,to_in_007,271
2024,31260330010007,to_in_007,317
2024,31260310010001,to_in_007,347
2024,31260110041502,to_in_007,173
