2024,31023520020001,to_in_001,576
2024,31023580040112,to_in_001,400
2024,31023680010304,to_in_001,491
2024,31023670060105,to_in_001,427
2024,31023680011203,to_in_001,621
2024,31023520010103,to_in_001,602
2024,31023750030101,to_in_001,549
2024,31023620010105,to_in_001,499
2024,31023740020102,to_in_001,406
2024,31023510050201,to_in_001,400
2024,31023710020001,to_in_001,0
2024,31023600020106,to_in_001,399
2024,31023670080201,to_in_001,529
2024,31023580040111,to_in_001,489
2024,31023630020102,to_in_001,462
2024,31023600020101,to_in_001,450
2024,31023580010002,to_in_001,674
2024,31023530040202,to_in_001,536
2024,31023610010101,to_in_001,398
2024,31023630020203,to_in_001,459
2024,31023780010002,to_in_001,522
2024,31023600010002,to_in_001,677
2024,31023740020302,to_in_001,482
2024,31023740020304,to_in_001,457
2024,31023580010003,to_in_001,887
2024,31023770060102,to_in_001,640
2024,31023750030403,to_in_001,552
2024,31023610010203,to_in_001,466
2024,31023520010104,to_in_001,486
2024,31023600020112,to_in_001,543
2024,31023630020010,to_in_001,666
2024,31023750010004,to_in_001,409
2024,31023640010002,to_in_001,0
2024,31023740010106,to_in_001,460
2024,31023670080104,to_in_001,603
2024,31023640020102,to_in_001,546
2024,31023600020202,to_in_001,442
2024,31023630020013,to_in_001,856
2024,31023740080001,to_in_001,0
2024,31023670040001,to_in_001,515
2024,31023710040105,to_in_001,438
2024,31023670060109,to_in_001,401
2024,31023550010103,to_in_001,441
2024,31023520010005,to_in_001,0
2024,31023670060101,to_in_001,527
2024,31023750010501,to_in_001,617
2024,31023640010203,to_in_001,599
2024,31023630030402,to_in_001,450
2024,31023580050102,to_in_001,552
2024,31023770010202,to_in_001,451
2024,31023640010102,to_in_001,507
2024,31023640040102,to_in_001,584
2024,31023530040102,to_in_001,435
2024,31023520010102,to_in_001,465
2024,31023610010201,to_in_001,481
2024,31023530040303,to_in_001,457
2024,31023670040103,to_in_001,511
2024,31023580040108,to_in_001,555
2024,31023510010002,to_in_001,598
2024,31023780010001,to_in_001,462
2024,31023680011201,to_in_001,502
2024,31023510040004,to_in_001,653
2024,31023550010302,to_in_001,492
2024,31023640050105,to_in_001,584
2024,31023630010102,to_in_001,586
2024,31023530040304,to_in_001,490
2024,31023640020103,to_in_001,506
2024,31023720020110,to_in_001,596
2024,31023600020001,to_in_001,252
2024,31023770030301,to_in_001,443
2024,31023770050301,to_in_001,573
2024,31023770020104,to_in_001,615
2024,31023620020113,to_in_001,519
2024,31023670050104,to_in_001,575
2024,31023710030403,to_in_001,497
2024,31023620010104,to_in_001,390
2024,31023630010301,to_in_001,655
2024,31023750010001,to_in_001,598
2024,31023760040206,to_in_001,577
2024,31023670070102,to_in_001,561
2024,31023750010007,to_in_001,491
2024,31023760040205,to_in_001,438
2024,31023600020127,to_in_001,402
2024,31023710030001,to_in_001,0
2024,31023670020001,to_in_001,790
2024,31023680011209,to_in_001,405
2024,31023750010204,to_in_001,484
2024,31023760020201,to_in_001,575
2024,31023780010201,to_in_001,439
2024,31023600020121,to_in_001,548
2024,31023710010001,to_in_001,0
2024,31023560030201,to_in_001,436
2024,31023530040206,to_in_001,548
2024,31023750010005,to_in_001,415
2024,31023520020008,to_in_001,458
2024,31023770010201,to_in_001,499
2024,31023710020302,to_in_001,602
